id,src,ref,hyp,seq_logprob,tng_count,rt,chrf2,comet,label
1422,Thank you .,Cảm ơn .,Xin cảm ơn .,-0.0966122820973396,0,12,43.42956481783242,,
1428,"Almost a hundred years later in 1947 , LEGO came up with this .","Sau gần 100 năm , vào năm 1947 , LEGO đã giới thiệu thứ này .","Gần một trăm năm sau năm 1985 , LOOO đã đến với điều này .",-1.0797244310379028,0,1,43.42956481783242,,
1429,It was called the Automatic Binding Brick .,Nó được gọi là Gạch Tự Gắn,Nó được gọi là Mạch Bijo .,-1.4188499450683594,0,1,43.42956481783242,,
1430,"And in a few short years , LEGO bricks took place in every household .","Và chỉ trong vài năm ngắn ngủi , những viên gạch LEGO đã có mặt tại mọi nhà .","Và trong một vài năm ngắn gọn , gạch gạch gạch gạch ở mỗi hộ gia đình .",-1.089594841003418,0,1,43.42956481783242,,
1433,LEGO made it accessible .,LEGO đã làm điều đó trở nên khả thi .,USD có thể tiếp cận được .,-1.4578640460968018,0,1,43.42956481783242,,
1434,"LEGO has essentially taken the concrete block , the building block of the world , and made it into the building block of our imagination .","LEGO đã lấy khối gạch bê tông , những khối gạch xây nên thế giới , và làm nó thành những viên gạch của trí tưởng tượng .","LOO có một khối đá cụ thể , toà nhà của thế giới , và làm nó trở thành khối lượng trí tưởng tượng của chúng ta .",-1.0730186700820925,0,1,43.42956481783242,,
1452,"Switch out the knob for a pulse module , which is here , and now you &apos;ve made a little blinker .","Thay núm xoay bằng khối tạo xung , như thế này , và giờ bạn đã có một mạch đèn nhấp nháy .","Sự gõ nút cho một môi trường , và bây giờ bạn đã tạo ra một chớp sáng .",-1.3076831102371216,0,1,43.42956481783242,,
1453,Add this buzzer for some extra punch and you &apos;ve created a noise machine .,Gắn thêm chiếc chuông điện này và giờ bạn đã tạo ra máy tạo tiếng động .,Thêm vào chiếc máy hút này lên và bạn đã tạo ra một chiếc máy ồn .,-1.1410962343215942,0,1,43.42956481783242,,
1455,"So beyond simple play , littleBits are actually pretty powerful .","Như các bạn đã thấy , không chỉ đơn giản để chơi littleBits còn tỏ ra là một công cụ mạnh .","Vì vậy , vượt qua những trò chơi đơn giản , những chiếc điện tử thực sự rất mạnh .",-1.027342438697815,0,1,43.42956481783242,,
1457,"So to make this blink faster or slower , you would just turn this knob and basically make it pulse faster or slower .","Để làm cho mạch nhày nhấp nháy nhanh hoặc chậm hơn , bạn chỉ cần xoay núm vặn này và thay đổi tốc độ nháy đen một cách đơn giản .","Vì vậy để làm cho chiếc đèn nhanh hơn hay chậm hơn , bạn chỉ cần bật cái nút này và làm nó nhanh hơn hay chậm hơn .",-1.0124821662902832,0,1,43.42956481783242,,
1465,We &apos;ve also been taking littleBits to design schools .,Chúng tôi cũng đưa littleBits tới các trường dạy thiết kế .,Chúng tôi cũng dùng những chiếc máy bay nhỏ để thiết kế trường học .,-1.051424860954285,0,1,43.42956481783242,,
1467,"Here you see , with felt and paper water bottles , we have Geordie making ...","Và ở đây bạn sẽ thấy , cùng với vải nỉ , giấy và chai nước , Geordie đã làm ra ...","Các bạn thấy đấy , với cảm giác và các chai giấy tờ nước , chúng tôi đã tạo ra âm nhạc ...",-1.1364799737930298,0,1,43.42956481783242,,
1468,"A few weeks ago we took littleBits to RISD and gave them to some designers with no experience in engineering whatsoever -- just cardboard , wood and paper -- and told them &quot; Make something . &quot;","Một vài tuần trước chúng tôi đưa littleBits tới RISD và đưa chúng cho một vài nhà thiết kế không có kinh nghiệm gì với kĩ thuật chỉ với bìa , gỗ và giấy -- và bảo với họ rằng &quot; Hãy làm gì đó . &quot;","Một vài tuần trước , chúng tôi đã lấy những chiếc máy BBBBB và cho họ một số nhà thiết kế không có kinh nghiệm nào trong bất cứ kỹ thuật nào -- chỉ là những miếng gỗ , gỗ , giấy và nói với họ &quot; Hãy làm điều gì đó . &quot;",-1.0407435894012451,0,1,43.42956481783242,,
1471,It &apos;s a lobster made of playdough that &apos;s afraid of the dark .,Đó là một con tôm hùm làm bằng đất nặn và nó sợ bóng tối .,Đó là một sợi bột nhào được tạo ra từ bột nhào làm sợ bóng tối .,-1.1735841035842896,0,1,43.42956481783242,,
1474,So littleBits is open-source .,Thế nên littleBits là dự án mở .,Những chiếc máy mã nguồn mở .,-1.1694778203964231,0,1,43.42956481783242,,
1476,"We want to encourage a world of creators , of inventors , of contributors , because this world that we live in , this interactive world , is ours .","Chúng tôi muốn cổ vũ thế giới của những nhà kiến tạo , nhà phát minh và những người cống hiến , bởi vì thế giới này , nơi chúng ta đang sống , thế giới tương tác này , là của chúng ta .","Chúng ta muốn khuyến khích một thế giới của các nhà sáng tạo , của các nhà phát minh , của các nhà phát minh , vì thế giới mà chúng ta đang sống trong thế giới tương tác , thế giới tương tác này , là những nhà phát minh .",-0.7020307779312134,2,1,43.42956481783242,,
1478,Thank you .,Cám ơn các bạn .,Xin cảm ơn .,-0.0966122820973396,0,12,43.42956481783242,,
1487,And nobody seems to be making a fuss about it .,Và có vẻ như không ai định &quot; làm ầm lên &quot; về chuyện này .,Và dường như chẳng ai có vẻ như đang làm một vết sẹo về nó .,-1.2706823348999023,0,1,43.42956481783242,,
1493,"Like here , we have Mr. Dimitry Golubov from the city of Kiev in Ukraine .","Như ở đây , chúng ta có Dimitry Golubov đến từ thành phố Kiev , Ukraine","Giống như ở đây , chúng ta có ngài Dyichchchchchititiciticiticitichititichuititiciti từ thành phố Kansas ở UUganda .",-2.598076581954956,0,1,43.42956481783242,,
1498,Here &apos;s Vladimir Tsastsin form Tartu in Estonia .,"Đây là Vladimir Tsastsin đến từ Tartu , Estonia",Đây là Ví dụ Vô hình Tulu ở Estonia .,-1.2159600257873535,0,1,43.42956481783242,,
1502,"This is Matthew Anderson , Tariq Al-Daour and so on and so on .","Matthew Anderson , Tariq Al-Daour vân vân và vân vân .","Đây là Matthew Anderson , Ti-Do-Do-Do-Da-Do-Da-Do-Do-Do-Do-Do-Do-Do-Do-Do-Do-Do-Do-Do-Do-Do-Do-Do-Do-Do-Do-Do , vân vân vân .",-1.7262496948242188,0,1,43.42956481783242,,
1503,"These guys make their fortunes online , but they make it through the illegal means of using things like banking trojans to steal money from our bank accounts while we do online banking , or with keyloggers to collect our credit card information while we are doing online shopping from an infected computer .","Họ tìm kiếm sự giàu có từ hoạt động trên mạng , thông qua các cách thức bất hợp pháp như việc sử dụng các trojans tấn công hệ thống ngân hàng để lấy cắp tiền từ tài khoản của chúng ta khi chúng ta thực hiện các giao dịch trực tuyến hoặc với các phần mềm ghi lại thao tác bàn phím giúp họ có được thông tin thẻ tín dụng khi chúng ta mua hàng trực tuyến từ những máy tính bị lây nhiễm .","Những anh chàng này làm cho các tài khoản ngân hàng của họ trên mạng , nhưng họ làm cho nó thông qua phương pháp bất hợp pháp sử dụng những thứ như ngân hàng ngân hàng để lấy tiền từ tài khoản ngân hàng của chúng ta , hay với tài khoản ngân hàng trực tuyến để thu thập thông tin của chúng ta trong khi chúng ta đang làm mua sắm trên mạng từ máy vi tính .",-0.7879483103752136,2,1,43.42956481783242,,
1505,Mr. Jain himself is on the loose ; nobody knows where he is .,Jain hiện đang lẩn trốn ; và không ai biết anh ta đang ở đâu .,Ông Jason tự mình đang ở trên đường dây lỏng mà không ai biết anh ta đang ở đâu .,-1.3620229959487915,0,1,43.42956481783242,,
1512,"So those are the three main attackers : criminals who do it for the money , hacktivists like Anonymous doing it for the protest , but then the last group are nation states , governments doing the attacks .","Như vậy chúng ta có ba nhóm tấn công chính : những kẻ tội phạm với mục đích kiếm tiền bất chính những hackers như Anonymous hoạt động để phản kháng và cuối cùng chính là chính phủ của chúng ta , chính phủ đang tấn công chúng ta .","Vậy đó là ba kẻ tấn công chính : những người tội phạm làm điều đó với tiền bạc , những nhà phát biểu như Aji làm điều đó cho cuộc biểu tình , nhưng sau đó nhóm cuối cùng là quốc gia , chính phủ đang tấn công .",-0.9888360500335692,0,1,43.42956481783242,,
1515,"DigiNotar is a Certificate Authority from The Netherlands -- or actually , it was .",DigiNotar là một công ty cấp phép chứng thực đến từ Hà Lan -- hoặc ít nhất họ cũng đã từng là như vậy .,"Toyota là một nhà quản lý Chính quyền từ Hà Lan -- hay thực ra , đó là .",-1.3156230449676514,0,1,43.42956481783242,,
1517,Somebody broke in and they hacked it thoroughly .,Ai đó đã xâm nhập vào hệ thống và phá huỷ nó hoàn toàn .,Một ai đó đã phá vỡ và xây dựng nó một cách hoàn toàn rõ ràng .,-1.0391199588775637,0,1,43.42956481783242,,
1521,Well DigiNotar is a C.A.,DigiNotar là một công ty cung cấp dịch vụ chứng thực,Toyota là C.A.,-1.0019558668136597,0,1,43.42956481783242,,
1526,Except they can if they hack into a foreign C.A.,"Nhưng mọi thứ sẽ khác , nếu chính phủ có thể tấn công vào các đơn vị cung cấp chứng chỉ bảo mật",Ngoại trừ họ có thể thay đổi thành một C.A.,-1.262825846672058,0,1,43.42956481783242,,
1527,and issue rogue certificates .,và tạo ra các chứng chỉ giả mạo .,Vấn đề và vấn đề là những bằng chứng tội phạm .,-1.3570610284805298,0,1,43.42956481783242,,
1531,"Among those papers , was this binder entitled &quot; FINFISHER . &quot;","Trong đó , có tập tài liệu được đánh dấu &quot; FINFISHER &quot;","Trong số những bài báo đó , đó là &quot; CEO UNIII &quot;",-1.2679476737976074,0,1,43.42956481783242,,
1534,The company headquarters are right here .,Đây chính là trụ sở chính của công ty đó .,Các công ty trụ sở ở đây .,-0.9800429344177246,0,1,43.42956481783242,,
